bsr_state_id,bsr_state_name,bsr_continent,selected_tsr_state_id,selected_tsr_state_name,selected_mapping_type,selected_confidence,alternative_mapping_count,issue_count,vp_omission_count,manual_building_distribution,manual_resource_distribution,owner_core_conflict,decision_status,decision_reason,review_categories,selection_notes
855,STATE_855,north_america,378,STATE_378,split,0.800,1,11,4,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=4; tsr_overlap_rank=5/13; bsr_source_count=1
1249,STATE_1249,middle_east,413,STATE_413,split,0.500,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1350,STATE_1350,europe,42,STATE_42,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
1401,STATE_1401,europe,128,STATE_128,merge,0.600,3,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=3
1418,STATE_1418,north_america,473,STATE_473,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
1422,STATE_1422,europe,127,Sussex,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1447,STATE_1447,europe,50,Württemberg,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=3/6; bsr_source_count=1
1472,STATE_1472,europe,52,STATE_52,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/4; bsr_source_count=1
1480,STATE_1480,south_america,302,STATE_302,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
1481,STATE_1481,south_america,503,STATE_503,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1488,STATE_1488,middle_east,859,STATE_859,split,0.500,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1497,STATE_1497,north_america,367,STATE_367,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=1
1515,STATE_1515,europe,845,STATE_845,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1574,STATE_1574,south_america,957,STATE_957,merge,0.500,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
1579,STATE_1579,south_america,952,STATE_952,merge,0.667,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=2
1644,STATE_1644,south_america,687,STATE_687,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
1654,STATE_1654,europe,22,Languedoc,merge,0.833,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=5; tsr_overlap_rank=1/4; bsr_source_count=2
1683,STATE_1683,north_america,360,STATE_360,split,0.917,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=11; tsr_overlap_rank=2/3; bsr_source_count=1
1684,STATE_1684,north_america,358,STATE_358,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=14; tsr_overlap_rank=2/3; bsr_source_count=1
1706,STATE_1706,europe,66,STATE_66,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=5/7; bsr_source_count=1
1707,STATE_1707,middle_east,342,Antalya,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
1716,STATE_1716,europe,41,STATE_41,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=1
1722,STATE_1722,europe,790,STATE_790,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=1
1725,STATE_1725,europe,790,STATE_790,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1764,STATE_1764,europe,50,Württemberg,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=1/6; bsr_source_count=1
1796,STATE_1796,south_america,510,STATE_510,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=1
1797,STATE_1797,south_america,510,STATE_510,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1799,STATE_1799,europe,27,Bourgogne,merge,0.667,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=2; tsr_overlap_rank=2/8; bsr_source_count=2
1842,STATE_1842,europe,21,Bouches-du-Rhône (Formerly Provence before Var split off),split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
1853,STATE_1853,south_america,687,STATE_687,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=1/3; bsr_source_count=1
1866,STATE_1866,europe,54,STATE_54,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
1871,STATE_1871,south_america,317,STATE_317,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
1878,STATE_1878,europe,56,STATE_56,merge,0.500,2,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
1885,STATE_1885,south_america,303,Lima,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1886,STATE_1886,south_america,313,STATE_313,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/4; bsr_source_count=1
1887,STATE_1887,south_america,312,STATE_312,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1888,STATE_1888,south_america,314,STATE_314,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
1897,STATE_1897,south_america,499,STATE_499,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1900,STATE_1900,south_america,502,STATE_502,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
1905,STATE_1905,europe,66,STATE_66,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=1
20,STATE_20,europe,20,Rhone,merge,0.833,2,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=5; tsr_overlap_rank=1/7; bsr_source_count=2
49,STATE_49,middle_east,49,Ankara,split,1.000,1,4,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=5; tsr_overlap_rank=1/4; bsr_source_count=1
51,STATE_51,europe,51,STATE_51,split,1.000,1,4,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
65,STATE_65,europe,65,STATE_65,split,1.000,1,4,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=2/6; bsr_source_count=1
127,Sussex,europe,127,Sussex,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
151,STATE_151,europe,151,STATE_151,merge,0.500,2,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
279,Santiago,south_america,279,Santiago,split,0.833,1,4,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
285,STATE_285,australia,285,STATE_285,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=37; tsr_overlap_rank=1/3; bsr_source_count=1
295,STATE_295,africa,888,STATE_888,merge,0.750,3,4,0,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge resource_distribution,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=2
303,Lima,south_america,303,Lima,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
304,STATE_304,south_america,304,STATE_304,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
327,Luzon,asia,327,Manila,merge,0.667,2,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=2
330,STATE_330,asia,330,STATE_330,merge,0.750,2,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=6; tsr_overlap_rank=2/2; bsr_source_count=2
342,STATE_342,middle_east,342,Antalya,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=4; tsr_overlap_rank=1/4; bsr_source_count=1
348,STATE_348,middle_east,348,Kayseri,merge,0.500,2,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2
415,STATE_415,asia,1009,STATE_1009,merge,0.800,2,4,0,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge resource_distribution,split+merge; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=2
422,STATE_422,asia,422,STATE_422,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
489,Zulia,south_america,489,Zulia,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
502,STATE_502,south_america,502,STATE_502,split,0.727,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=8; tsr_overlap_rank=1/3; bsr_source_count=1
795,STATE_795,europe,65,STATE_65,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=5; tsr_overlap_rank=1/6; bsr_source_count=1
849,STATE_849,north_america,374,STATE_374,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
853,STATE_853,north_america,379,STATE_379,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
856,STATE_856,north_america,393,STATE_393,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
857,STATE_857,north_america,391,STATE_391,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=6; tsr_overlap_rank=2/4; bsr_source_count=1
859,STATE_859,north_america,388,STATE_388,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=1
894,STATE_894,europe,151,STATE_151,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
915,STATE_915,south_america,951,STATE_951,split,1.000,1,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
