bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,suggested_decision_status,manual_decision,manual_tsr_state_id,reviewer_notes,applied_tsr_state_id,applied_mapping_type
1269,STATE_1269,1076,STATE_1076,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,1076,same_name
1270,STATE_1270,20,Rhone,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,20,split
1271,STATE_1271,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1272,STATE_1272,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1273,STATE_1273,742,STATE_742,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,742,split
1274,STATE_1274,447,STATE_447,merge,,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve,447,merge
1275,STATE_1275,67,STATE_67,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,67,split
1276,STATE_1276,907,STATE_907,split,,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve,907,split
1277,STATE_1277,456,Aswan,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,456,split
1278,STATE_1278,456,Aswan,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,456,split
1279,STATE_1279,456,Aswan,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,456,split
1280,STATE_1280,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1281,STATE_1281,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1282,STATE_1282,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1283,STATE_1283,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1284,STATE_1284,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1285,STATE_1285,547,STATE_547,split,,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import),547,split
1286,STATE_1286,903,STATE_903,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,903,split
1287,STATE_1287,903,STATE_903,split,,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve,903,split
1288,STATE_1288,453,STATE_453,split,,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve,453,split
1289,STATE_1289,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1290,STATE_1290,381,STATE_381,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,381,split
1291,STATE_1291,1055,STATE_1055,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,1055,split
1292,STATE_1292,1056,STATE_1056,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,1056,split
1293,STATE_1293,815,STATE_815,merge,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,815,merge
1294,STATE_1294,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1295,STATE_1295,1050,STATE_1050,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,1050,same_name
1296,STATE_1296,1095,STATE_1095,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,1095,split
1297,STATE_1297,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1298,STATE_1298,659,STATE_659,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,659,split
1299,STATE_1299,1015,STATE_1015,merge,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,1015,merge
1300,STATE_1300,510,STATE_510,merge,,approve_selected,,Phase4c: conf=0.333 resource/building dist auto approve,510,merge
1301,STATE_1301,932,STATE_932,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,932,same_name
1302,STATE_1302,803,STATE_803,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,803,split
1303,STATE_1303,185,STATE_185,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,185,split
1304,STATE_1304,847,STATE_847,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,847,split
1305,STATE_1305,755,STATE_755,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,755,split
1306,STATE_1306,759,STATE_759,merge,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,759,merge
1307,STATE_1307,1032,STATE_1032,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,1032,same_name
1308,STATE_1308,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1309,STATE_1309,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1310,STATE_1310,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1311,STATE_1311,605,STATE_605,same_name,,approve_selected,,Phase2: conf=1.0 issues=1 auto approve,605,same_name
1312,STATE_1312,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1313,STATE_1313,747,STATE_747,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,747,split
1314,STATE_1314,1079,STATE_1079,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,1079,split
1315,STATE_1315,594,STATE_594,split,,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve,594,split
1316,STATE_1316,599,STATE_599,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,599,split
1317,STATE_1317,599,STATE_599,split,,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve,599,split
1318,STATE_1318,618,Dzungaria,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,618,split
1319,STATE_1319,786,Mauritanian Desert,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,786,split
1320,STATE_1320,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1321,STATE_1321,30,STATE_30,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,30,split
1322,STATE_1322,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1323,STATE_1323,688,STATE_688,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,688,split
1324,STATE_1324,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1325,STATE_1325,71,STATE_71,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,71,split
1326,STATE_1326,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1327,STATE_1327,662,STATE_662,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,662,split
1328,STATE_1328,65,STATE_65,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,65,split
1329,STATE_1329,64,STATE_64,split,,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve,64,split
1330,STATE_1330,999,STATE_999,merge,,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve,999,merge
1331,STATE_1331,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1332,STATE_1332,68,STATE_68,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,68,split
1333,STATE_1333,63,STATE_63,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,63,split
1334,STATE_1334,51,STATE_51,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,51,split
1335,STATE_1335,51,STATE_51,split,,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve,51,split
1336,STATE_1336,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1337,STATE_1337,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1338,STATE_1338,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1339,STATE_1339,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1340,STATE_1340,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1341,STATE_1341,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1342,STATE_1342,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1343,STATE_1343,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1344,STATE_1344,592,STATE_592,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,592,split
1345,STATE_1345,514,Algerian Desert,split,,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import),514,split
1346,STATE_1346,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1347,STATE_1347,67,STATE_67,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,67,split
1348,STATE_1348,67,STATE_67,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,67,split
1349,STATE_1349,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1350,STATE_1350,42,STATE_42,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,42,split
1351,STATE_1351,158,STATE_158,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,158,split
1352,STATE_1352,806,STATE_806,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,806,split
1353,STATE_1353,806,STATE_806,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,806,split
1354,STATE_1354,848,STATE_848,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,848,split
1355,STATE_1355,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1356,STATE_1356,641,STATE_641,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,641,split
1357,STATE_1357,891,STATE_891,split,,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve,891,split
1358,STATE_1358,540,STATE_540,split,,approve_selected,,Phase4c: conf=0.333 resource/building dist auto approve,540,split
1359,STATE_1359,897,STATE_897,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,897,split
1360,STATE_1360,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1361,STATE_1361,148,LAPPI,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,148,split
1362,STATE_1362,666,STATE_666,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,666,split
1363,STATE_1363,97,STATE_97,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,97,split
1364,STATE_1364,807,STATE_807,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,807,split
1365,STATE_1365,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1366,STATE_1366,229,STATE_229,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,229,split
1367,STATE_1367,230,STATE_230,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,230,split
1368,STATE_1368,146,KARJALA,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,146,split
1369,STATE_1369,146,KARJALA,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,146,split
1370,STATE_1370,179,STATE_179,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,179,split
1371,STATE_1371,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1372,STATE_1372,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1373,STATE_1373,97,STATE_97,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,97,split
1374,STATE_1374,88,STATE_88,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,88,split
1375,STATE_1375,95,STATE_95,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,95,split
1376,STATE_1376,664,STATE_664,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,664,split
1377,STATE_1377,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1378,Northern Hungary,43,Northern Hungary,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,43,split
1379,STATE_1379,154,STATE_154,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,154,split
1380,STATE_1380,215,STATE_215,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,215,split
1381,STATE_1381,146,KARJALA,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,146,split
1382,STATE_1382,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1383,STATE_1383,96,STATE_96,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,96,split
1384,STATE_1384,94,STATE_94,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,94,split
1385,STATE_1385,93,STATE_93,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,93,split
1386,STATE_1386,91,Lwow,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,91,split
1387,STATE_1387,103,Dalmatia,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,103,split
1388,STATE_1388,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1389,STATE_1389,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1390,STATE_1390,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1391,STATE_1391,158,STATE_158,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,158,split
1392,STATE_1392,417,Hamadan,merge,,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve,417,merge
1393,STATE_1393,420,STATE_420,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,420,split
1394,STATE_1394,411,Isfahan,merge,,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve,411,merge
1395,STATE_1395,134,STATE_134,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,134,split
1396,STATE_1396,113,Leinster,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,113,split
1397,STATE_1397,119,STATE_119,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,119,split
1398,STATE_1398,119,STATE_119,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,119,split
1399,STATE_1399,119,STATE_119,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,119,split
1400,STATE_1400,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1401,STATE_1401,128,STATE_128,merge,,approve_selected,,Phase4c: conf=0.6 resource/building dist auto approve,128,merge
1402,STATE_1402,504,STATE_504,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,504,split
1403,STATE_1403,108,STATE_108,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,108,split
1404,STATE_1404,104,STATE_104,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,104,split
1405,Cornwall,123,STATE_123,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,123,split
1406,STATE_1406,92,STATE_92,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,92,split
1407,STATE_1407,408,STATE_408,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,408,split
1408,STATE_1408,5,STATE_5,split,,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve,5,split
1409,STATE_1409,5,STATE_5,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,5,split
1410,STATE_1410,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1411,STATE_1411,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1412,STATE_1412,99,STATE_99,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,99,split
1413,STATE_1413,99,STATE_99,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,99,split
1414,STATE_1414,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1415,STATE_1415,50,Württemberg,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,50,split
1416,STATE_1416,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1417,STATE_1417,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1418,STATE_1418,473,STATE_473,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,473,split
1419,STATE_1419,471,STATE_471,merge,,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve,471,merge
1420,STATE_1420,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1421,STATE_1421,104,STATE_104,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,104,split
1422,STATE_1422,127,Sussex,split,,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve,127,split
1423,STATE_1423,971,Northern Dobruja,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,971,split
1424,STATE_1424,807,STATE_807,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,807,split
1425,STATE_1425,807,STATE_807,split,,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import),807,split
1426,STATE_1426,86,STATE_86,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,86,split
1427,STATE_1427,185,STATE_185,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,185,split
1428,STATE_1428,731,STATE_731,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,731,split
1429,STATE_1429,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1430,STATE_1430,29,STATE_29,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,29,split
1431,STATE_1431,155,North Transdanubia,merge,,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve,155,merge
1432,STATE_1432,55,STATE_55,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,55,split
1433,STATE_1433,94,STATE_94,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,94,split
1434,STATE_1434,93,STATE_93,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,93,split
1435,STATE_1435,6,Flanders,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,6,split
1436,STATE_1436,28,Alsace-Lorraine,split,,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import),28,split
1437,STATE_1437,230,STATE_230,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,230,split
1438,STATE_1438,189,STATE_189,split,,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve,189,split
1439,STATE_1439,847,STATE_847,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,847,split
1440,STATE_1440,,,new_bsr_state,,keep_bsr,,Phase1: new_bsr_state auto keep_bsr,,new_bsr_state
1441,STATE_1441,95,STATE_95,split,,approve_selected,,Phase3: conf=1.0 issues=4 auto approve,95,split
1442,STATE_1442,486,STATE_486,split,,approve_selected,,Phase3: conf=1.0 issues=3 auto approve,486,split
1443,STATE_1443,763,STATE_763,split,,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve,763,split
