tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes,resources
1029,STATE_1029,905,STATE_905,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=3, 	resources = { 		tungsten = 10 #This number is made up and needs further research into. These resources should also be moved to correspond to the current Sangdong province in S Korea when split up 	}
1030,STATE_1030,905,STATE_905,merge,1.000,merge; province_overlap=8; bsr_source_count=3, 	resources = { 	}
1031,STATE_1031,904,STATE_904,split,0.833,split; province_overlap=5; tsr_overlap_rank=1/4; bsr_source_count=1, 	resources = { 	}
1031,STATE_1031,903,STATE_903,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=2, 	resources = { 	}
1031,STATE_1031,905,STATE_905,merge,0.100,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=3, 	resources = { 	}
1031,STATE_1031,911,STATE_911,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1, 	resources = { 	}
1033,STATE_1033,594,STATE_594,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=1,	resources = {  	}
1033,STATE_1033,2027,STATE_2027,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1,	resources = {  	}
1033,STATE_1033,592,STATE_592,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,	resources = {  	}
1041,STATE_1041,1041,STATE_1041,merge,0.000,merge; province_overlap=0; bsr_source_count=2,	resources = { 		steel = 4 	}
1055,STATE_1055,340,STATE_340,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=2,	resources={ 		chromium=22 		steel=1 		coal=1 	}
1055,STATE_1055,950,STATE_950,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1,	resources={ 		chromium=22 		steel=1 		coal=1 	}
1055,STATE_1055,1291,STATE_1291,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		chromium=22 		steel=1 		coal=1 	}
1069,STATE_1069,1915,STATE_1915,merge,1.000,merge; province_overlap=3; bsr_source_count=3,	resources={ 		aluminium = 4 		steel = 7 	}
1070,STATE_1070,672,STATE_672,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/4; bsr_source_count=1,	resources={ 		rubber = 7 		oil = 9 		coal = 7 	}
1070,STATE_1070,1911,STATE_1911,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=2,	resources={ 		rubber = 7 		oil = 9 		coal = 7 	}
1070,STATE_1070,1913,STATE_1913,merge,0.154,split+merge; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=3,	resources={ 		rubber = 7 		oil = 9 		coal = 7 	}
1070,STATE_1070,1912,STATE_1912,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=4/4; bsr_source_count=2,	resources={ 		rubber = 7 		oil = 9 		coal = 7 	}
1071,STATE_1071,1913,STATE_1913,merge,0.769,split+merge; province_overlap=10; tsr_overlap_rank=1/4; bsr_source_count=3,	resources={ 		rubber = 102 #was 224 #26-02-03: was:171 		oil = 24 #was:12 #26-02-03: was:20 	}
1071,STATE_1071,1912,STATE_1912,merge,0.667,split+merge; province_overlap=4; tsr_overlap_rank=2/4; bsr_source_count=2,	resources={ 		rubber = 102 #was 224 #26-02-03: was:171 		oil = 24 #was:12 #26-02-03: was:20 	}
1071,STATE_1071,1915,STATE_1915,merge,0.077,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=3,	resources={ 		rubber = 102 #was 224 #26-02-03: was:171 		oil = 24 #was:12 #26-02-03: was:20 	}
1071,STATE_1071,1093,STATE_1093,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1,	resources={ 		rubber = 102 #was 224 #26-02-03: was:171 		oil = 24 #was:12 #26-02-03: was:20 	}
1072,STATE_1072,1910,STATE_1910,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		rubber = 3 	}
1072,STATE_1072,1913,STATE_1913,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3,	resources={ 		rubber = 3 	}
1073,STATE_1073,1919,STATE_1919,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		rubber = 12 #was: 36 #26-02-03: was:19 		oil = 29 #was: 14 #26-02-03: was:36 	}
1073,STATE_1073,1918,STATE_1918,merge,0.833,split+merge; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=2,	resources={ 		rubber = 12 #was: 36 #26-02-03: was:19 		oil = 29 #was: 14 #26-02-03: was:36 	}
1077,STATE_1077,334,STATE_334,merge,0.875,split+merge; province_overlap=14; tsr_overlap_rank=1/2; bsr_source_count=2,"	resources={ 		oil = 29 #was: 17 #2025-12-12: was: 15 #2026-02-03: was: 54 		rubber = 16 #was: 39, 2026-02-03: was: 25 		coal = 11 	}"
1077,STATE_1077,1929,STATE_1929,merge,0.600,split+merge; province_overlap=9; tsr_overlap_rank=2/2; bsr_source_count=3,"	resources={ 		oil = 29 #was: 17 #2025-12-12: was: 15 #2026-02-03: was: 54 		rubber = 16 #was: 39, 2026-02-03: was: 25 		coal = 11 	}"
1079,STATE_1079,669,STATE_669,merge,0.857,split+merge; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=2,	resources={ 		 	}
1079,STATE_1079,1314,STATE_1314,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		 	}
1080,Batavia/Jakarta,335,STATE_335,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=2,	 	resources={ 		 	}
1080,Batavia/Jakarta,1917,STATE_1917,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources={ 		 	}
1083,STATE_1083,981,STATE_981,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		rubber = 25 	}
1083,STATE_1083,336,STATE_336,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=6,	 	resources = { 		rubber = 25 	}
1084,STATE_1084,1094,STATE_1094,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		tungsten = 30  		aluminium = 4  		rubber = 77  	}
1084,STATE_1084,336,STATE_336,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=6,	 	resources = { 		tungsten = 30  		aluminium = 4  		rubber = 77  	}
1085,STATE_1085,336,STATE_336,merge,1.000,merge; province_overlap=5; bsr_source_count=6,	 	resources = { 		tungsten = 30  		rubber = 85  	}
1086,STATE_1086,336,STATE_336,merge,1.000,merge; province_overlap=5; bsr_source_count=6,	 	resources = { 		tungsten = 60  		rubber = 115  		aluminium = 3 		steel = 6 	}
1088,STATE_1088,286,STATE_286,split,0.875,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		rubber = 33 # was: 94.000 	}
1088,STATE_1088,1081,STATE_1081,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		rubber = 33 # was: 94.000 	}
1099,STATE_1099,289,STATE_289,merge,1.000,merge; province_overlap=7; bsr_source_count=3,	resources={ 	}
1101,Auckland,284,North Island,merge,1.000,merge; province_overlap=16; bsr_source_count=2,	 	resources = { 		coal = 1 	}
1102,Marlborough,723,STATE_723,merge,1.000,merge; province_overlap=5; bsr_source_count=3,	resources = { 		tungsten = 2 	}
1103,Otago,723,STATE_723,merge,1.000,merge; province_overlap=5; bsr_source_count=3,	resources = { 		tungsten = 1 	}
