tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes
753,STATE_753,1787,STATE_1787,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC XSM; bsr_tags=CHI HSI PRC
753,STATE_753,1308,STATE_1308,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC XSM; bsr_tags=CHI NEA PRC
753,STATE_753,1791,STATE_1791,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC XSM; bsr_tags=CHI PRC SZH
753,STATE_753,1792,STATE_1792,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KMT SIC XSM; bsr_tags=CHI PRC SZH
753,STATE_753,1310,STATE_1310,manual,1.000,province_overlap=2; close candidate tie
754,STATE_754,1383,STATE_1383,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XSM; bsr_tags=POL SOV
754,STATE_754,754,STATE_754,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/4; bsr_source_count=1
754,STATE_754,1779,STATE_1779,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
754,STATE_754,1778,STATE_1778,split,0.500,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1
754,STATE_754,1781,STATE_1781,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
755,STATE_755,1383,STATE_1383,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XSM; bsr_tags=POL SOV
755,STATE_755,755,STATE_755,merge,0.714,split+merge; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=2
755,STATE_755,1777,STATE_1777,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
755,STATE_755,1305,STATE_1305,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
756,STATE_756,1785,STATE_1785,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
756,STATE_756,1784,STATE_1784,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
757,STATE_757,757,STATE_757,merge,1.000,merge; province_overlap=7; bsr_source_count=2
758,STATE_758,758,STATE_758,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1
758,STATE_758,1741,STATE_1741,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
758,STATE_758,1740,STATE_1740,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
759,STATE_759,617,STATE_617,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=5
759,STATE_759,1306,STATE_1306,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2
760,STATE_760,760,STATE_760,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
760,STATE_760,617,STATE_617,merge,0.500,split+merge; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=5
761,STATE_761,1019,STATE_1019,manual,0.091,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=MAN; bsr_tags=MON
761,STATE_761,761,STATE_761,merge,0.917,merge; province_overlap=11; bsr_source_count=2
763,STATE_763,1600,STATE_1600,split,0.750,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
763,STATE_763,763,STATE_763,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
763,STATE_763,1443,STATE_1443,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
764,STATE_764,764,STATE_764,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
764,STATE_764,1988,STATE_1988,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
766,STATE_766,1940,STATE_1940,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
766,STATE_766,766,STATE_766,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
768,Rwanda,552,STATE_552,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BEL RWA; bsr_tags=EGY
769,Burundi,1277,STATE_1277,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BEL BRD; bsr_tags=EGY
770,STATE_770,770,STATE_770,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
770,STATE_770,1961,STATE_1961,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
771,Zambia,1527,STATE_1527,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/4; bsr_source_count=1
771,Zambia,771,Zambia,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
771,Zambia,1530,Zambia,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=1
771,Zambia,1944,STATE_1944,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
772,Middle Congo (Brazzaville),772,STATE_772,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1
772,Middle Congo (Brazzaville),896,STATE_896,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
773,Cameroon,773,Cameroon,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
773,Cameroon,1493,STATE_1493,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1
773,Cameroon,1813,STATE_1813,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
774,STATE_774,774,STATE_774,split,1.000,split; province_overlap=10; tsr_overlap_rank=1/2; bsr_source_count=1
774,STATE_774,898,STATE_898,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
775,BET - Borkou-Ennedi-Tibesti region,2000,STATE_2000,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CHA DWA; bsr_tags=KSH RAJ
778,Upper Volta,778,Upper Volta,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
778,Upper Volta,1925,STATE_1925,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
778,Upper Volta,1924,STATE_1924,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
780,Guinea,780,Guinea,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
780,Guinea,1816,Guinea,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
784,STATE_784,784,STATE_784,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
784,STATE_784,1997,STATE_1997,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
784,STATE_784,1563,STATE_1563,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
785,STATE_785,1877,STATE_1877,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
785,STATE_785,785,STATE_785,split,0.667,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
785,STATE_785,1582,STATE_1582,split,0.667,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1
786,Mauritanian Desert,1908,STATE_1908,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=AOC MRT; bsr_tags=PAR
786,Mauritanian Desert,786,STATE_786,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=1
786,Mauritanian Desert,1173,STATE_1173,split,0.400,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
786,Mauritanian Desert,1319,STATE_1319,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
787,Northern Kashmir,441,STATE_441,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KAS KHL PAK; bsr_tags=KSH RAJ
790,STATE_790,1052,STATE_1052,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/4; bsr_source_count=1
790,STATE_790,1722,STATE_1722,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=1
790,STATE_790,171,STATE_171,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2
790,STATE_790,1725,STATE_1725,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
793,STATE_793,1055,STATE_1055,split,1.000,split; province_overlap=10; tsr_overlap_rank=1/2; bsr_source_count=1
793,STATE_793,1717,STATE_1717,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=1
794,STATE_794,1721,STATE_1721,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/3; bsr_source_count=1
794,STATE_794,1133,STATE_1133,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/3; bsr_source_count=1
794,STATE_794,1720,STATE_1720,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
795,STATE_795,1134,STATE_1134,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=1
795,STATE_795,1501,STATE_1501,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
798,STATE_798,956,STATE_956,merge,0.500,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=4
798,STATE_798,957,STATE_957,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2
800,Van,1217,STATE_1217,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARM KUR TUR; bsr_tags=SAF TRV
800,Van,353,STATE_353,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/4; bsr_source_count=1
800,Van,959,STATE_959,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=3
800,Van,352,STATE_352,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2
800,Van,960,STATE_960,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2
801,STATE_801,942,STATE_942,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
801,STATE_801,943,STATE_943,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
802,STATE_802,108,STATE_108,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2
802,STATE_802,878,STATE_878,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
802,STATE_802,941,STATE_941,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
803,STATE_803,870,STATE_870,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
803,STATE_803,1302,STATE_1302,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
804,STATE_804,1046,STATE_1046,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
804,STATE_804,2003,STATE_2003,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
805,STATE_805,829,STATE_829,manual,0.667,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=ALB ITA; bsr_tags=MOL SOV UKR
805,STATE_805,805,STATE_805,manual,0.550,same numeric id/name but low province_overlap=0; close candidate tie
806,STATE_806,1353,STATE_1353,split,1.000,split; province_overlap=1; tsr_overlap_rank=1/3; bsr_source_count=1
806,STATE_806,19,STATE_19,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
806,STATE_806,1352,STATE_1352,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
807,STATE_807,865,STATE_865,split,0.500,split; province_overlap=1; tsr_overlap_rank=1/8; bsr_source_count=1
807,STATE_807,1868,STATE_1868,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/8; bsr_source_count=1
807,STATE_807,1942,STATE_1942,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/8; bsr_source_count=1
807,STATE_807,1425,STATE_1425,split,0.333,split; province_overlap=1; tsr_overlap_rank=4/8; bsr_source_count=1
807,STATE_807,1561,STATE_1561,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/8; bsr_source_count=1
807,STATE_807,1424,STATE_1424,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/8; bsr_source_count=1
807,STATE_807,1728,STATE_1728,split,1.000,split; province_overlap=1; tsr_overlap_rank=7/8; bsr_source_count=1
807,STATE_807,1364,STATE_1364,split,1.000,split; province_overlap=1; tsr_overlap_rank=8/8; bsr_source_count=1
808,STATE_808,1454,STATE_1454,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=3
808,STATE_808,12,STATE_12,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
809,STATE_809,190,STATE_190,merge,0.500,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2
809,STATE_809,881,STATE_881,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
810,STATE_810,880,STATE_880,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
810,STATE_810,1454,STATE_1454,merge,0.333,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=3
812,STATE_812,13,STATE_13,merge,1.000,merge; province_overlap=4; bsr_source_count=3
813,STATE_813,13,STATE_13,merge,0.714,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=3
813,STATE_813,191,STATE_191,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3
814,STATE_814,879,STATE_879,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
814,STATE_814,1992,STATE_1992,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
815,STATE_815,11,STATE_11,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=2
815,STATE_815,1604,STATE_1604,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=2
815,STATE_815,1293,STATE_1293,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=2
815,STATE_815,189,STATE_189,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2
817,STATE_817,1017,STATE_1017,merge,0.545,split+merge; province_overlap=12; tsr_overlap_rank=1/5; bsr_source_count=3
817,STATE_817,1020,STATE_1020,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/5; bsr_source_count=1
817,STATE_817,1015,STATE_1015,merge,0.312,split+merge; province_overlap=5; tsr_overlap_rank=3/5; bsr_source_count=2
817,STATE_817,1019,STATE_1019,merge,0.364,split+merge; province_overlap=4; tsr_overlap_rank=4/5; bsr_source_count=2
817,STATE_817,330,STATE_330,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=5/5; bsr_source_count=2
818,STATE_818,1015,STATE_1015,merge,0.917,split+merge; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=2
818,STATE_818,1448,STATE_1448,split,0.500,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
819,STATE_819,1019,STATE_1019,merge,0.545,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=2
819,STATE_819,1018,STATE_1018,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/3; bsr_source_count=1
819,STATE_819,1573,STATE_1573,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
820,STATE_820,1016,STATE_1016,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/2; bsr_source_count=1
820,STATE_820,1017,STATE_1017,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3
821,STATE_821,232,STATE_232,manual,0.600,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=CIN RUS; bsr_tags=CHE SOV
821,STATE_821,931,STATE_931,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CIN RUS; bsr_tags=DAG SOV
821,STATE_821,2009,STATE_2009,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CIN RUS; bsr_tags=DAG SOV
821,STATE_821,1092,STATE_1092,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CIN RUS; bsr_tags=GEO SOV
821,STATE_821,821,STATE_821,manual,0.550,same numeric id/name but low province_overlap=0; close candidate tie
822,Chukotka,644,STATE_644,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=CKK FER RUS; bsr_tags=SIB SOV YAK
822,Chukotka,822,STATE_822,manual,0.550,same numeric id/name but low province_overlap=0
823,Karakalpakstan,1469,STATE_1469,manual,0.083,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KKP RUS UZB; bsr_tags=KAZ SOV
823,Karakalpakstan,585,STATE_585,merge,0.500,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=3
823,Karakalpakstan,1467,STATE_1467,merge,0.833,split+merge; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=2
824,Yamalia,1169,STATE_1169,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=10; tsr_tags=RUS YAM; bsr_tags=SIB SOV
824,Yamalia,824,STATE_824,manual,0.550,same numeric id/name but low province_overlap=0
825,Nenets,262,STATE_262,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=9; tsr_tags=NEN RUS; bsr_tags=SOV
825,Nenets,1252,STATE_1252,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=NEN RUS; bsr_tags=SOV
825,Nenets,825,STATE_825,manual,0.550,same numeric id/name but low province_overlap=0
826,STATE_826,1002,STATE_1002,split,0.750,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
826,STATE_826,1226,STATE_1226,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
827,STATE_827,1091,STATE_1091,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KBK RUS; bsr_tags=GEO SOT SOV
827,STATE_827,1226,STATE_1226,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KBK RUS; bsr_tags=GEO SOV
827,STATE_827,1326,STATE_1326,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KBK RUS; bsr_tags=CIR KBR SOV
827,STATE_827,1968,STATE_1968,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KBK RUS; bsr_tags=CIR KBR SOV
828,STATE_828,1326,STATE_1326,manual,0.667,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=NOA RUS; bsr_tags=CIR KBR SOV
