tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes,bsr_continent,tsr_owner,bsr_owner,tsr_controller,bsr_controller,tsr_cores,bsr_cores
755,STATE_755,1383,STATE_1383,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=XSM; bsr_tags=POL SOV,europe,XSM,POL,,SOV,XSM,POL
132,Lancashire,1401,STATE_1401,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3,europe,ENG,ENG,,,ENG,ENG
832,STATE_832,1462,STATE_1462,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,asia,RUS,SOV,,,KHI RUS TMS,SOV TMS
831,Khiva,1465,STATE_1465,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KHI KKP RUS UZB; bsr_tags=SOV TMS,asia,RUS,SOV,,,KHI KKP RUS UZB,SOV TMS
402,STATE_402,1469,STATE_1469,merge,0.250,split+merge; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=2,asia,RUS,SOV,,,KAZ RUS,KAZ SOV
204,Bobruysk,1470,STATE_1470,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2,europe,RUS,SOV,,,BLR RUS,BLR SOV
204,Bobruysk,1619,STATE_1619,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=3,europe,RUS,SOV,,,BLR RUS,BLR SOV
207,STATE_207,1619,STATE_1619,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=3,europe,RUS,SOV,,,BLR RUS,BLR SOV
10,STATE_10,1773,STATE_1773,split,0.250,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1,europe,RUS,POL,,GGO,POL,POL
1073,STATE_1073,1773,STATE_1773,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=GGO POL,europe,INS,POL,,GGO,INS,POL
39,(South Tyrol) Alto Adige,1872,STATE_1872,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,GER,ITA,,,GER ITA LBV,ITA VEC
210,Nevel,209,STATE_209,manual,0.231,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
397,STATE_397,214,STATE_214,manual,0.231,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=KOM RUS; bsr_tags=SOV,europe,RUS,SOV,,,KOM RUS,SOV
33,STATE_33,25,STATE_25,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3,europe,FRA,FRA,,,FRA,FRA OCC
24,STATE_24,33,STATE_33,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=2,europe,FRA,FRA,,,FRA,FRA
922,STATE_922,142,STATE_142,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2,europe,NOR,NOR,,GER,NOR,NOR
924,STATE_924,144,STATE_144,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2,europe,NOR,NOR,,GER,NOR SMI,NOR
926,TURKU AND PORI,149,Pohjanmaa,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
262,Pechora,214,STATE_214,manual,0.222,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KOM RUS; bsr_tags=SOV,europe,RUS,SOV,,,KOM RUS,SOV
916,STATE_916,1007,STATE_1007,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=2,europe,SWE,SWE,,,SWE,SWE
922,STATE_922,1637,STATE_1637,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=4,europe,NOR,NOR,,GER,NOR,NOR
260,Voronezh,1653,STATE_1653,manual,0.222,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=DON SOV,europe,RUS,SOV,,,RUS,DON SOV
239,STATE_239,401,STATE_401,manual,0.208,incompatible province overlap rejected for automatic overlay; province_overlap=5; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
845,STATE_845,3,STATE_3,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=3,europe,SWI,SWI,,,SWI,SWI
351,Vologda,17,STATE_17,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=BGN FRA GER,europe,RUS,FRA,,GER,RUS,BGN FRA
667,STATE_667,44,STATE_44,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ALB,europe,INS,ALB,,,INS,ALB
94,STATE_94,95,STATE_95,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=7/9; bsr_source_count=2,europe,RUS,POL,,SOV,BLR POL,BLR POL
47,Thessaly,185,STATE_185,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=2,europe,GRE,GRE,,ITA,GRE,GRE
653,Sverdlovsk,572,Chelyabinsk,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=SIB SOV,asia,RUS,SOV,,,RUS,SIB SOV
565,Bodaybo,575,Kirensk,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=EVE RUS; bsr_tags=SIB SOV,asia,RUS,SOV,,,EVE RUS,SIB SOV
398,STATE_398,581,STATE_581,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=KOM SOV,europe,RUS,SOV,,,RUS,KOM SOV
579,Salekhard,581,STATE_581,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS YAM; bsr_tags=KOM SOV,europe,RUS,SOV,,,RUS YAM,KOM SOV
831,Khiva,585,STATE_585,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=3,asia,RUS,SOV,,,KHI KKP RUS UZB,SOV UZB
98,STATE_98,1119,STATE_1119,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/5; bsr_source_count=2,europe,RUS,POL,,GER,POL,POL
2,Latium,1193,STATE_1193,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2,europe,ITA,ITA,,,ITA PAP,ITA KTS
1073,STATE_1073,1193,STATE_1193,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=INS; bsr_tags=ITA KTS,europe,INS,ITA,,,INS,ITA KTS
1058,STATE_1058,1207,STATE_1207,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARM RUS; bsr_tags=SAF,africa,RUS,SAF,RUS,,ARM,SAF
338,STATE_338,1401,STATE_1401,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=3,europe,ENG,ENG,,,ENG,ENG
878,Khatangsky,1420,STATE_1420,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS TAY; bsr_tags=SIB SOV,asia,RUS,SOV,,,RUS TAY,SIB SOV
228,Voroshilovgrad,1444,STATE_1444,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,RUS,SOV,,,RUS UKR,DON SOV UKR
831,Khiva,1467,STATE_1467,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2,asia,RUS,SOV,,,KHI KKP RUS UZB,KPS SOV UZB
405,Tashkent,1469,STATE_1469,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS UZB; bsr_tags=KAZ SOV,asia,RUS,SOV,,,RUS UZB,KAZ SOV
926,TURKU AND PORI,1631,Vaasa,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,RUS,FIN,RUS,,FIN,FIN
143,STATE_143,1638,STATE_1638,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,NOR,NOR,,GER,NOR SMI,NOR
140,Västra Götaland,1657,STATE_1657,merge,0.200,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2,europe,SWE,SWE,,,SWE,SWE
794,STATE_794,1720,STATE_1720,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,SPR,SPR,,,SPR,SPR
38,Gävleborg,38,STATE_38,merge,0.192,split+merge; province_overlap=5; tsr_overlap_rank=3/3; bsr_source_count=2,europe,SWE,SWE,,,SWE,SWE
917,STATE_917,1114,STATE_1114,merge,0.188,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2,europe,SWE,SWE,,,SMI SWE,SWE
566,Irktusk,564,Ulan Ude,manual,0.182,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=BRY FER SIB SOV,asia,RUS,SOV,,,RUS,BRY FER SIB SOV
930,MIKKELI,1151,STATE_1151,merge,0.182,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
506,Antofagasta,9,STATE_9,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CHL; bsr_tags=CZE PBM,europe,CHL,CZE,,PBM,CHL,CZE PBM
87,STATE_87,10,STATE_10,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=3,europe,RUS,POL,,GGO,POL,POL
32,STATE_32,20,STATE_20,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2,europe,FRA,FRA,,,FRA OCC,FRA OCC
100,STATE_100,100,STATE_100,split,0.167,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,europe,ICE,ICE,,,ICE,ICE
495,STATE_495,101,STATE_101,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=DEN GRL,europe,BRA,DEN,,,BRA,GRL
2,Latium,117,STATE_117,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,europe,ITA,ITA,,,ITA PAP,ITA KTS
815,STATE_815,189,STATE_189,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,europe,RUS,LIT,,SOV,LIT,LIT
193,Chernihiv,225,STATE_225,merge,0.167,split+merge; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=2,europe,RUS,SOV,,,RUS UKR,SOV UKR
203,STATE_203,259,STATE_259,merge,0.167,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=3,europe,RUS,SOV,,,RUS UKR,SOV UKR
829,Volga Germany,401,STATE_401,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS VGE; bsr_tags=SOV,europe,RUS,SOV,,,RUS VGE,SOV
877,Verkhoyansk,644,STATE_644,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,asia,RUS,SOV,,,RUS YAK,SIB SOV YAK
938,STATE_938,927,STATE_927,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=MUS SOV,europe,BRA,SOV,,,BRA,MUS SOV
821,STATE_821,931,STATE_931,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CIN RUS; bsr_tags=DAG SOV,europe,RUS,SOV,,,CIN RUS,DAG SOV
821,STATE_821,1092,STATE_1092,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CIN RUS; bsr_tags=GEO SOV,europe,RUS,SOV,,,CIN RUS,GEO SOV
202,STATE_202,1126,STATE_1126,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=2,europe,RUS,SOV,,,RUS UKR,SOV UKR
152,STATE_152,1149,STATE_1149,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2,europe,GER,AUS,GER,GER,AUS GER,AUS GER
495,STATE_495,1163,Karma,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=BRA; bsr_tags=BLR SOV,europe,BRA,SOV,,,BRA,BLR SOV
149,VAASA,1627,Savo / Tavastland / Tavastia,merge,0.167,split+merge; province_overlap=3; tsr_overlap_rank=3/4; bsr_source_count=6,europe,RUS,FIN,RUS,,FIN,FIN
31,STATE_31,1654,STATE_1654,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=6/7; bsr_source_count=2,europe,FRA,FRA,,,FRA OCC,FRA OCC
57,STATE_57,56,STATE_56,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,europe,GER,GER,,,GER HAN PRE,GER HAN PRE
62,STATE_62,61,STATE_61,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2,europe,GER,GER,,,GER PRE,GER MEK
94,STATE_94,96,STATE_96,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=9/9; bsr_source_count=2,europe,RUS,POL,,SOV,BLR POL,BLR POL
927,HÄME,149,Pohjanmaa,merge,0.143,split+merge; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
813,STATE_813,191,STATE_191,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3,europe,RUS,EST,,SOV,EST,EST LIV
201,STATE_201,194,Mozyr,manual,0.143,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS UKR; bsr_tags=BLR SOV,europe,RUS,SOV,,,RUS UKR,BLR SOV
202,STATE_202,194,Mozyr,manual,0.143,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS UKR; bsr_tags=BLR SOV,europe,RUS,SOV,,,RUS UKR,BLR SOV
217,STATE_217,237,STATE_237,manual,0.133,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=KLY SOV,europe,RUS,SOV,,,RUS,KLY SOV
217,STATE_217,238,STATE_238,manual,0.133,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=DON SOV,europe,RUS,SOV,,,RUS,DON SOV
30,STATE_30,23,STATE_23,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,europe,FRA,FRA,,GER,FRA,FRA
52,STATE_52,54,STATE_54,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,europe,GER,GER,,,BAY GER,BAY GER
196,STATE_196,197,STATE_197,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,RUS,SOV,,,CRI RUS UKR,SOV UKR
244,Volkhov,208,STATE_208,manual,0.125,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
213,STATE_213,928,STATE_928,manual,0.125,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS SMI; bsr_tags=KAR SOV,europe,RUS,SOV,,,RUS SMI,KAR SOV
928,KYME,1151,STATE_1151,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
111,UUSIMA,1626,Varsinais Suomi / Finland Proper,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
927,HÄME,1626,Varsinais Suomi / Finland Proper,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
111,UUSIMA,1627,Savo / Tavastland / Tavastia,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=6,europe,RUS,FIN,RUS,,FIN,FIN
928,KYME,1627,Savo / Tavastland / Tavastia,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=6,europe,RUS,FIN,RUS,,FIN,FIN
249,STATE_249,256,STATE_256,manual,0.120,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=RUS TAT; bsr_tags=SOV,europe,RUS,SOV,,,RUS TAT,SOV
583,STATE_583,402,STATE_402,merge,0.120,split+merge; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=2,asia,RUS,SOV,,,KAZ RUS,KAZ SOV
879,Kargopol,351,STATE_351,manual,0.118,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
790,STATE_790,171,STATE_171,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2,europe,SPR,SPR,,,SPR,GLC SPR
583,STATE_583,404,STATE_404,merge,0.111,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=3,asia,RUS,SOV,,,KAZ RUS,KAZ SOV
651,Ufa,582,STATE_582,manual,0.111,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BSK RUS; bsr_tags=IDL SOV,europe,RUS,SOV,,,BSK RUS,IDL SOV
495,STATE_495,1161,STATE_1161,manual,0.111,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=SOV,europe,BRA,SOV,,,BRA,SOV
150,KUOPIO,1629,Savo / Tavastland / Tavastia,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=2,europe,RUS,FIN,RUS,,FIN,FIN
240,Belgorod,1653,STATE_1653,manual,0.111,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=DON SOV,europe,RUS,SOV,,,RUS,DON SOV
265,STATE_265,1653,STATE_1653,manual,0.111,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=DON SOV,europe,RUS,SOV,,,RUS,DON SOV
880,Kotlas,1255,STATE_1255,manual,0.105,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
259,Poltava,221,STATE_221,merge,0.100,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,RUS,SOV,,,RUS UKR,SOV UKR
564,Ulan Ude,566,Irktusk,manual,0.100,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYA RUS; bsr_tags=SIB SOV,asia,RUS,SOV,,,BYA RUS,SIB SOV
565,Bodaybo,574,STATE_574,manual,0.100,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=EVE RUS; bsr_tags=SIB SOV YAK,asia,RUS,SOV,,,EVE RUS,SIB SOV YAK
653,Sverdlovsk,580,Tobolsk,manual,0.100,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=SIB SOV,asia,RUS,SOV,,,RUS,SIB SOV
920,STATE_920,1637,STATE_1637,merge,0.100,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=4,europe,NOR,NOR,,GER,NOR,NOR
921,Telemark,1637,STATE_1637,merge,0.100,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=4,europe,NOR,NOR,,GER,NOR,NOR
25,STATE_25,31,STATE_31,merge,0.091,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,europe,FRA,FRA,,,FRA OCC,FRA OCC
404,Kyzyl Orda,586,STATE_586,merge,0.091,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2,asia,RUS,SOV,,,KAZ RUS,KAZ SOV
881,Karagandy,590,Akmolinsk,merge,0.091,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2,asia,RUS,SOV,,,KAZ RUS,KAZ SOV
150,KUOPIO,1627,Savo / Tavastland / Tavastia,merge,0.091,split+merge; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=6,europe,RUS,FIN,RUS,,FIN,FIN
149,VAASA,1628,Savo / Tavastland / Tavastia,merge,0.091,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
150,KUOPIO,1628,Savo / Tavastland / Tavastia,merge,0.091,split+merge; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
237,STATE_237,235,STATE_235,manual,0.087,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KAL RUS; bsr_tags=KLY SOV,europe,RUS,SOV,,,KAL RUS,KLY SOV
265,STATE_265,245,STATE_245,manual,0.083,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=DON SOV,europe,RUS,SOV,,,RUS,DON SOV
193,Chernihiv,259,STATE_259,merge,0.083,split+merge; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=3,europe,RUS,SOV,,,RUS UKR,SOV UKR
881,Karagandy,1148,STATE_1148,merge,0.083,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2,asia,RUS,SOV,,,KAZ RUS,KAZ SOV
823,Karakalpakstan,1469,STATE_1469,manual,0.083,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KKP RUS UZB; bsr_tags=KAZ SOV,asia,RUS,SOV,,,KKP RUS UZB,KAZ SOV
351,Vologda,1255,STATE_1255,manual,0.080,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
251,STATE_251,250,STATE_250,manual,0.077,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=IDL SOV,europe,RUS,SOV,,,RUS,IDL SOV
567,Bratsk,329,STATE_329,manual,0.077,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=SIB SOV TAN,asia,RUS,TAN,,,RUS,SIB SOV TAN
213,STATE_213,929,STATE_929,manual,0.077,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS SMI; bsr_tags=KAR SOV,europe,RUS,SOV,,,RUS SMI,KAR SOV
927,HÄME,150,Savo,merge,0.071,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=3,europe,RUS,FIN,RUS,,FIN,FIN
561,Amur,563,STATE_563,merge,0.071,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,asia,RUS,SOV,,,FER RUS,FER SIB SOV
31,STATE_31,25,STATE_25,merge,0.067,split+merge; province_overlap=1; tsr_overlap_rank=4/7; bsr_source_count=3,europe,FRA,FRA,,,FRA OCC,FRA OCC
224,STATE_224,219,STATE_219,manual,0.059,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=MUS SOV,europe,RUS,SOV,,,RUS,MUS SOV
833,STATE_833,252,STATE_252,manual,0.059,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=MEL RUS; bsr_tags=SOV,europe,RUS,SOV,,,MEL RUS,SOV
879,Kargopol,1371,STATE_1371,manual,0.059,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
564,Ulan Ude,563,STATE_563,manual,0.056,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BYA RUS; bsr_tags=FER SIB SOV,asia,RUS,SOV,,,BYA RUS,FER SIB SOV
215,STATE_215,216,STATE_216,merge,0.050,split+merge; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=2,europe,RUS,SOV,,,KAR RUS,KAR SOV
237,STATE_237,238,STATE_238,manual,0.050,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KAL RUS; bsr_tags=DON SOV,europe,RUS,SOV,,,KAL RUS,DON SOV
142,STATE_142,143,STATE_143,merge,0.045,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=3,europe,NOR,NOR,,GER,NOR,NOR
408,STATE_408,717,STATE_717,manual,0.043,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=FER RUS VLA; bsr_tags=CHI MAN PRC,asia,RUS,MAN,,,FER RUS VLA,CHI MAN PRC
252,STATE_252,256,STATE_256,manual,0.040,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=RUS; bsr_tags=SOV,europe,RUS,SOV,,,RUS,SOV
878,Khatangsky,878,STATE_878,merge,0.000,merge; province_overlap=0; bsr_source_count=2,europe,RUS,YUG,,,RUS TAY,KOS SER YUG
,,64,STATE_64,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,GER,,,,GER PRE
,,163,STATE_163,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ITA,,,,CRO ITA YUG
,,804,STATE_804,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,DEN,,GER,,DEN SHL
,,811,STATE_811,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,DEN,,,,GRL
,,813,STATE_813,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,BEL,,GER,,BEL WLL
,,827,STATE_827,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SMR,,,,SMR
,,831,STATE_831,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ROM,,,,ROM
,,861,STATE_861,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ENG,,,,ENG SCO
,,883,STATE_883,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,EST,,SOV,,EST
,,884,STATE_884,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,CZE,,GER,,CZE GER MRV SIL
,,890,STATE_890,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,EST,,SOV,,EST LIV
,,891,STATE_891,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,LAT,,SOV,,LAT LIV
,,927,STATE_927,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,MUS SOV
,,930,STATE_930,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,SOV
,,948,STATE_948,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,ITA,,,,ITA VEC
,,1000,STATE_1000,new_bsr_state,1.000,no TSR state mapped to this BSR state,asia,,SOV,,,,IDL SOV
,,1003,STATE_1003,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,ARM AZR SOV
,,1004,STATE_1004,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,AZR SOV
,,1068,STATE_1068,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,FIN,,,,FIN
,,1120,STATE_1120,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,IDL SOV
,,1121,STATE_1121,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,KLY SOV
,,1132,STATE_1132,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,FRA,,,,FRA SRD
,,1141,STATE_1141,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,BUL,,,,BUL THR
,,1161,STATE_1161,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,SOV
,,1162,STATE_1162,new_bsr_state,1.000,no TSR state mapped to this BSR state,europe,,SOV,,,,MUS SOV
