bsr_state_id,bsr_state_name,bsr_continent,selected_tsr_state_id,selected_tsr_state_name,selected_mapping_type,selected_confidence,alternative_mapping_count,issue_count,vp_omission_count,manual_building_distribution,manual_resource_distribution,owner_core_conflict,decision_status,decision_reason,review_categories,selection_notes
887,STATE_887,europe,69,STATE_69,split,1.000,1,10,2,no,yes,yes,requires_manual,owner/controller/core conflict,split vp_review resource_distribution owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
644,STATE_644,asia,644,Kolyma,merge,1.000,4,1,0,no,no,yes,requires_manual,owner/controller/core conflict,merge owner_core_conflict,merge; province_overlap=6; bsr_source_count=2
717,STATE_717,asia,717,STATE_717,split,0.957,2,1,0,no,no,yes,requires_manual,owner/controller/core conflict,split owner_core_conflict,split; province_overlap=22; tsr_overlap_rank=1/2; bsr_source_count=1
732,STATE_732,asia,732,STATE_732,split,1.000,1,1,0,no,no,yes,requires_manual,owner/controller/core conflict,split owner_core_conflict,split; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=1
735,STATE_735,europe,1066,STATE_1066,same_name,1.000,2,1,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=3
763,STATE_763,europe,763,STATE_763,split,1.000,1,1,0,no,no,yes,requires_manual,owner/controller/core conflict,split owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=1
764,STATE_764,europe,764,STATE_764,split,1.000,1,1,0,no,no,yes,requires_manual,owner/controller/core conflict,split owner_core_conflict,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
766,STATE_766,europe,766,STATE_766,split,1.000,1,1,0,no,no,yes,requires_manual,owner/controller/core conflict,split owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
784,STATE_784,europe,784,STATE_784,split,1.000,1,1,0,no,no,yes,requires_manual,owner/controller/core conflict,split owner_core_conflict,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
805,STATE_805,europe,910,STATE_910,same_name,1.000,2,1,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=1
826,STATE_826,europe,1014,STATE_1014,same_name,1.000,2,1,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=1
938,STATE_938,europe,940,STATE_940,same_name,1.000,2,1,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=1
974,STATE_974,europe,967,STATE_967,same_name,1.000,3,1,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=1
1147,STATE_1147,europe,962,STATE_962,same_name,1.000,2,1,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=1
1191,STATE_1191,europe,1013,STATE_1013,same_name,1.000,2,1,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=1
1773,STATE_1773,europe,1087,STATE_1087,same_name,1.000,5,1,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=1
1968,STATE_1968,europe,827,STATE_827,same_name,1.000,2,1,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=1
208,STATE_208,europe,208,Luga,same_id_same_area,0.900,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=8
209,STATE_209,europe,209,Pskov,same_id_same_area,0.917,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=11
218,STATE_218,europe,218,STATE_218,same_name,0.750,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=6
219,STATE_219,europe,219,STATE_219,same_id_same_area,1.000,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=25
235,STATE_235,europe,235,STATE_235,same_id_same_area,1.000,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=21
237,STATE_237,europe,237,STATE_237,same_id_same_area,0.909,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=20
238,STATE_238,europe,238,STATE_238,same_id_same_area,1.000,3,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=17
239,STATE_239,europe,239,STATE_239,same_id_same_area,0.900,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=19
245,STATE_245,europe,245,Millerovo,same_id_same_area,0.917,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=11
250,STATE_250,europe,250,STATE_250,same_id_same_area,0.923,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=12
252,STATE_252,europe,252,STATE_252,same_id_same_area,0.973,3,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=36
255,STATE_255,europe,255,STATE_255,same_id_same_area,1.000,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=32
263,STATE_263,europe,263,STATE_263,same_name,0.750,3,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=6
265,STATE_265,europe,265,STATE_265,same_id_same_area,0.900,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=18
329,STATE_329,asia,329,STATE_329,same_id_same_area,1.000,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=12
399,STATE_399,europe,399,STATE_399,same_id_same_area,1.000,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=16
401,STATE_401,europe,401,Balakovo,same_id_same_area,1.000,3,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=17
564,Ulan Ude,asia,564,Ulan Ude,same_id_same_area,0.900,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=10
565,Bodaybo,asia,565,Bodaybo,same_name,0.750,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=4
573,Zlatoust,europe,573,Zlatoust,same_name,0.750,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=6
574,STATE_574,asia,574,Yakutsk,same_id_same_area,1.000,3,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=24
575,Kirensk,asia,575,Kirensk,same_id_same_area,1.000,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=13
580,Tobolsk,asia,580,Tobolsk,same_id_same_area,1.000,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=19
582,STATE_582,europe,582,STATE_582,same_id_same_area,0.900,2,0,0,no,no,yes,requires_manual,owner/controller/core conflict,owner_core_conflict,province_overlap=8
1006,STATE_1006,europe,138,STATE_138,split,1.000,1,8,3,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
792,STATE_792,europe,42,STATE_42,merge,0.333,3,7,3,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=2
1007,STATE_1007,europe,141,Svealand,merge,0.778,2,7,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=7; tsr_overlap_rank=2/2; bsr_source_count=2
1189,STATE_1189,europe,105,STATE_105,split,1.000,1,7,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
1396,STATE_1396,europe,113,Leinster,split,1.000,1,7,3,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1473,STATE_1473,europe,59,STATE_59,split,1.000,1,7,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=11; tsr_overlap_rank=1/4; bsr_source_count=1
1708,STATE_1708,europe,130,STATE_130,split,1.000,1,7,3,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
790,STATE_790,europe,55,STATE_55,split,1.000,1,6,3,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=3/6; bsr_source_count=1
793,STATE_793,europe,64,STATE_64,merge,0.667,2,6,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=4; tsr_overlap_rank=2/6; bsr_source_count=2
833,STATE_833,europe,46,Muntenia,merge,0.667,2,6,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=2
1431,STATE_1431,europe,155,North Transdanubia,merge,0.500,2,6,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
1500,STATE_1500,europe,180,STATE_180,split,1.000,1,6,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
1519,STATE_1519,europe,42,STATE_42,split,1.000,1,6,3,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=1
1709,STATE_1709,europe,123,STATE_123,merge,0.667,2,6,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2
1720,STATE_1720,europe,166,STATE_166,merge,0.800,2,6,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=2
1801,STATE_1801,europe,21,Bouches-du-Rhône (Formerly Provence before Var split off),merge,0.500,2,6,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
1805,STATE_1805,europe,59,STATE_59,split,1.000,1,6,3,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=4; tsr_overlap_rank=2/4; bsr_source_count=1
54,STATE_54,europe,54,STATE_54,merge,0.875,2,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=7; tsr_overlap_rank=1/3; bsr_source_count=2
55,STATE_55,europe,55,STATE_55,split,1.000,1,5,3,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=7; tsr_overlap_rank=1/6; bsr_source_count=1
798,STATE_798,europe,52,STATE_52,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=1
801,STATE_801,europe,66,STATE_66,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=4/7; bsr_source_count=1
802,STATE_802,europe,66,STATE_66,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=6/7; bsr_source_count=1
808,STATE_808,europe,974,South Transdanubia,merge,0.750,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2
832,STATE_832,europe,971,Northern Dobruja,merge,0.750,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2
892,STATE_892,europe,845,STATE_845,merge,0.667,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2
1062,STATE_1062,europe,51,STATE_51,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=3/5; bsr_source_count=1
1350,STATE_1350,europe,42,STATE_42,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=4/5; bsr_source_count=1
1401,STATE_1401,europe,128,STATE_128,merge,0.600,3,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=3
1422,STATE_1422,europe,127,Sussex,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
1447,STATE_1447,europe,50,Württemberg,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=3/6; bsr_source_count=1
1472,STATE_1472,europe,52,STATE_52,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=2/4; bsr_source_count=1
1515,STATE_1515,europe,845,STATE_845,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1654,STATE_1654,europe,22,Languedoc,merge,0.833,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=5; tsr_overlap_rank=1/4; bsr_source_count=2
1706,STATE_1706,europe,66,STATE_66,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=5/7; bsr_source_count=1
1716,STATE_1716,europe,41,STATE_41,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=1
1722,STATE_1722,europe,790,STATE_790,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=1
1725,STATE_1725,europe,790,STATE_790,split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1
1764,STATE_1764,europe,50,Württemberg,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=3; tsr_overlap_rank=1/6; bsr_source_count=1
1799,STATE_1799,europe,27,Bourgogne,merge,0.667,2,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=2; tsr_overlap_rank=2/8; bsr_source_count=2
1842,STATE_1842,europe,21,Bouches-du-Rhône (Formerly Provence before Var split off),split,1.000,1,5,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
1866,STATE_1866,europe,54,STATE_54,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1
1878,STATE_1878,europe,56,STATE_56,merge,0.500,2,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
1905,STATE_1905,europe,66,STATE_66,split,1.000,1,5,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=1
20,STATE_20,europe,20,Rhone,merge,0.833,2,4,1,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,merge vp_review resource_distribution,split+merge; province_overlap=5; tsr_overlap_rank=1/7; bsr_source_count=2
51,STATE_51,europe,51,STATE_51,split,1.000,1,4,2,no,yes,no,requires_manual,resources/buildings/manpower need manual distribution,split vp_review resource_distribution,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1
