bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,manual_decision,manual_tsr_state_id,reviewer_notes
1340,STATE_1340,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1341,STATE_1341,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1342,STATE_1342,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1343,STATE_1343,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1344,STATE_1344,592,STATE_592,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1345,STATE_1345,514,Algerian Desert,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1346,STATE_1346,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1347,STATE_1347,67,STATE_67,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1348,STATE_1348,67,STATE_67,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1349,STATE_1349,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1350,STATE_1350,42,STATE_42,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1351,STATE_1351,158,STATE_158,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1352,STATE_1352,806,STATE_806,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1353,STATE_1353,806,STATE_806,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1354,STATE_1354,848,STATE_848,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1355,STATE_1355,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1356,STATE_1356,641,STATE_641,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1357,STATE_1357,891,STATE_891,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1358,STATE_1358,540,STATE_540,split,approve_selected,,Phase4c: conf=0.333 resource/building dist auto approve
1359,STATE_1359,897,STATE_897,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1360,STATE_1360,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1361,STATE_1361,148,LAPPI,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1362,STATE_1362,666,STATE_666,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1363,STATE_1363,97,STATE_97,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1364,STATE_1364,807,STATE_807,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1365,STATE_1365,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1366,STATE_1366,229,STATE_229,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1367,STATE_1367,230,STATE_230,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1368,STATE_1368,146,KARJALA,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1369,STATE_1369,146,KARJALA,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1370,STATE_1370,179,STATE_179,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1371,STATE_1371,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1372,STATE_1372,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1373,STATE_1373,97,STATE_97,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1374,STATE_1374,88,STATE_88,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1375,STATE_1375,95,STATE_95,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1376,STATE_1376,664,STATE_664,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1377,STATE_1377,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1378,Northern Hungary,43,Northern Hungary,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1379,STATE_1379,154,STATE_154,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1380,STATE_1380,215,STATE_215,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1381,STATE_1381,146,KARJALA,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1382,STATE_1382,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1383,STATE_1383,96,STATE_96,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1384,STATE_1384,94,STATE_94,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1385,STATE_1385,93,STATE_93,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1386,STATE_1386,91,Lwow,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1387,STATE_1387,103,Dalmatia,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1388,STATE_1388,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1389,STATE_1389,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1390,STATE_1390,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1391,STATE_1391,158,STATE_158,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1392,STATE_1392,417,Hamadan,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
1393,STATE_1393,420,STATE_420,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1394,STATE_1394,411,Isfahan,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1395,STATE_1395,134,STATE_134,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1396,STATE_1396,113,Leinster,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1397,STATE_1397,119,STATE_119,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1398,STATE_1398,119,STATE_119,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1399,STATE_1399,119,STATE_119,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1400,STATE_1400,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1401,STATE_1401,128,STATE_128,merge,approve_selected,,Phase4c: conf=0.6 resource/building dist auto approve
1402,STATE_1402,504,STATE_504,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1403,STATE_1403,108,STATE_108,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1404,STATE_1404,104,STATE_104,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1405,Cornwall,123,STATE_123,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1406,STATE_1406,92,STATE_92,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1407,STATE_1407,408,STATE_408,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1408,STATE_1408,5,STATE_5,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1409,STATE_1409,5,STATE_5,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1410,STATE_1410,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1411,STATE_1411,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1412,STATE_1412,99,STATE_99,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1413,STATE_1413,99,STATE_99,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1414,STATE_1414,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1415,STATE_1415,50,Württemberg,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1416,STATE_1416,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1417,STATE_1417,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1418,STATE_1418,473,STATE_473,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1419,STATE_1419,471,STATE_471,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1420,STATE_1420,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1421,STATE_1421,104,STATE_104,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1422,STATE_1422,127,Sussex,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1423,STATE_1423,971,Northern Dobruja,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1424,STATE_1424,807,STATE_807,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1425,STATE_1425,807,STATE_807,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1426,STATE_1426,86,STATE_86,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1427,STATE_1427,185,STATE_185,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1428,STATE_1428,731,STATE_731,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1429,STATE_1429,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1430,STATE_1430,29,STATE_29,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1431,STATE_1431,155,North Transdanubia,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1432,STATE_1432,55,STATE_55,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1433,STATE_1433,94,STATE_94,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1434,STATE_1434,93,STATE_93,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1435,STATE_1435,6,Flanders,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1436,STATE_1436,28,Alsace-Lorraine,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1437,STATE_1437,230,STATE_230,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1438,STATE_1438,189,STATE_189,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1439,STATE_1439,847,STATE_847,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1440,STATE_1440,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1441,STATE_1441,95,STATE_95,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1442,STATE_1442,486,STATE_486,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1443,STATE_1443,763,STATE_763,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1444,STATE_1444,227,STATE_227,merge,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1445,STATE_1445,228,Voroshilovgrad,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1446,STATE_1446,225,Sumy,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1447,STATE_1447,50,Württemberg,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1448,STATE_1448,818,STATE_818,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1449,STATE_1449,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1450,STATE_1450,102,STATE_102,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1451,STATE_1451,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1452,STATE_1452,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1453,STATE_1453,47,Thessaly,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1454,STATE_1454,12,STATE_12,merge,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1455,STATE_1455,199,STATE_199,merge,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1456,STATE_1456,362,STATE_362,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1457,STATE_1457,153,STATE_153,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1458,STATE_1458,102,STATE_102,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
1459,STATE_1459,584,STATE_584,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1460,STATE_1460,584,STATE_584,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1461,STATE_1461,584,STATE_584,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1462,STATE_1462,584,STATE_584,merge,approve_selected,,Phase4a: conf=0.917 owner/core conflict auto approve
1463,STATE_1463,405,Tashkent,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1464,STATE_1464,830,Bukhara,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1465,STATE_1465,832,STATE_832,split,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1466,STATE_1466,584,STATE_584,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1467,STATE_1467,823,Karakalpakstan,merge,approve_selected,,Phase4a: conf=0.833 owner/core conflict auto approve
1468,STATE_1468,742,STATE_742,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1469,STATE_1469,404,Kyzyl Orda,merge,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1470,STATE_1470,206,STATE_206,merge,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1471,Mozyr,194,Mozyr,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1472,STATE_1472,52,STATE_52,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1473,STATE_1473,59,STATE_59,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1474,STATE_1474,1004,STATE_1004,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
1475,STATE_1475,266,Tehran,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1476,STATE_1476,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1477,STATE_1477,588,Semipalatinsk,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1478,STATE_1478,14,STATE_14,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1479,STATE_1479,678,STATE_678,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1480,STATE_1480,302,STATE_302,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1481,STATE_1481,503,STATE_503,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1482,STATE_1482,29,STATE_29,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1483,STATE_1483,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1484,STATE_1484,939,STATE_939,same_name,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
1485,STATE_1485,94,STATE_94,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1486,STATE_1486,212,STATE_212,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1487,STATE_1487,229,STATE_229,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1488,STATE_1488,859,STATE_859,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1489,STATE_1489,405,Tashkent,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1490,STATE_1490,202,STATE_202,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1491,STATE_1491,202,STATE_202,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1492,STATE_1492,900,STATE_900,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1493,STATE_1493,773,Cameroon,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1494,STATE_1494,367,STATE_367,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1495,STATE_1495,370,STATE_370,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1496,STATE_1496,370,STATE_370,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1497,STATE_1497,367,STATE_367,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1498,STATE_1498,856,STATE_856,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1499,STATE_1499,858,STATE_858,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1500,STATE_1500,180,STATE_180,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1501,STATE_1501,795,STATE_795,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1502,STATE_1502,179,STATE_179,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1503,STATE_1503,170,STATE_170,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1504,STATE_1504,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1505,STATE_1505,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1506,STATE_1506,58,STATE_58,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1507,STATE_1507,1054,STATE_1054,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1508,STATE_1508,63,STATE_63,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1509,STATE_1509,62,STATE_62,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1510,STATE_1510,44,STATE_44,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1511,STATE_1511,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1512,STATE_1512,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1513,STATE_1513,47,Thessaly,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1514,STATE_1514,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1515,STATE_1515,845,STATE_845,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1516,STATE_1516,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1517,STATE_1517,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1518,STATE_1518,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1519,STATE_1519,42,STATE_42,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1520,STATE_1520,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1521,STATE_1521,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1522,STATE_1522,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1523,STATE_1523,1043,STATE_1043,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1524,STATE_1524,515,STATE_515,split,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
1525,STATE_1525,546,STATE_546,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1526,STATE_1526,546,STATE_546,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1527,STATE_1527,771,Zambia,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1528,STATE_1528,981,Barotseland,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1529,STATE_1529,981,Barotseland,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1530,Zambia,771,Zambia,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1531,STATE_1531,545,STATE_545,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1532,STATE_1532,495,STATE_495,merge,approve_selected,,Phase4c: conf=0.25 resource/building dist auto approve
